index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
29025,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.012201075809073056,MPJPE,2.0
29026,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,2.0
29027,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.058538437253783895,mean_uncertainty,2.0
29028,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.05960083093303725,max_uncertainty,2.0
29029,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,2.0
29030,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,1.0,coverage_2sigma,2.0
29031,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,0.019497915668698507,RMSE,2.0
29032,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,0.018616937383326138,MPJPE,2.0
29033,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,2.0
29034,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,0.008614790022911533,RMSE,2.0
29035,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,0.008360278009625568,MPJPE,2.0
29036,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,2.0
29037,392,0,kp3_animal0,linear_interp,linear_interp,0.007006936556602411,RMSE,2.0
29038,392,0,kp3_animal0,linear_interp,linear_interp,0.005455011604915285,MPJPE,2.0
29039,392,0,kp3_animal0,linear_interp,linear_interp,1.0,PCK@0.01,2.0
29040,392,1,kp5_animal1_x,TCN,type-TCN_mu_sigma-False,0.03503912243301711,RMSE,15.0
29041,392,1,kp5_animal1_x,TCN,type-TCN_mu_sigma-False,0.03476487512257411,MPJPE,15.0
29042,392,1,kp5_animal1_x,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,15.0
29043,392,1,kp5_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.011559098930346949,RMSE,15.0
29044,392,1,kp5_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.009764620331658461,MPJPE,15.0
29045,392,1,kp5_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,15.0
29046,392,1,kp5_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.023530209291820068,RMSE,15.0
29047,392,1,kp5_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.022500958532995514,MPJPE,15.0
29048,392,1,kp5_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,15.0
