index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
37194,503,-1,all,GRU,type-GRU_mu_sigma-False,0.8648648648648649,PCK@0.01,37.0
37195,503,-1,all,GRU,type-GRU_mu_sigma-False,6.1035998397765026,MPJPE,37.0
37196,503,-1,all,GRU,type-GRU_mu_sigma-False,6.986381039483802,RMSE,37.0
37197,503,-1,all,transformer,type-transformer_mu_sigma-False,0.5945945945945946,PCK@0.01,37.0
37198,503,-1,all,transformer,type-transformer_mu_sigma-False,8.633471589491998,MPJPE,37.0
37199,503,-1,all,transformer,type-transformer_mu_sigma-False,9.80106524710318,RMSE,37.0
37200,504,0,kp4_animal1_x,TCN,type-TCN_mu_sigma-False,14.171401793672528,RMSE,12.0
37201,504,0,kp4_animal1_x,TCN,type-TCN_mu_sigma-False,13.216193530008193,MPJPE,12.0
37202,504,0,kp4_animal1_x,TCN,type-TCN_mu_sigma-False,0.3333333333333333,PCK@0.01,12.0
37203,504,0,kp4_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,7.848627065533296,RMSE,12.0
37204,504,0,kp4_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,6.967910583500262,MPJPE,12.0
37205,504,0,kp4_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.6666666666666666,PCK@0.01,12.0
37206,504,0,kp4_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,10.177339482682338,RMSE,12.0
37207,504,0,kp4_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,9.623485771799627,MPJPE,12.0
37208,504,0,kp4_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.5,PCK@0.01,12.0
37209,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,3.8916527412093376,RMSE,12.0
37210,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,3.4868868838985527,MPJPE,12.0
37211,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,12.0
37212,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,0.018081029256184895,mean_uncertainty,12.0
37213,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,0.01940155029296875,max_uncertainty,12.0
37214,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,12.0
37215,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-True,0.019230769230769232,coverage_2sigma,12.0
37216,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,8.933037088206643,RMSE,12.0
37217,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,8.655173818962687,MPJPE,12.0
37218,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,0.75,PCK@0.01,12.0
37219,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,0.032044092634544115,mean_uncertainty,12.0
37220,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,0.03791999766640412,max_uncertainty,12.0
37221,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,12.0
37222,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-True,0.0,coverage_2sigma,12.0
37223,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-False,5.5053231664518245,RMSE,12.0
37224,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-False,5.125455843280418,MPJPE,12.0
37225,504,0,kp4_animal1_x,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,12.0
