index,id_sample,id_hole,keypoint,method,method_param,RMSE,MPJPE,PCK@0.01,mean_uncertainty,length_hole
201,11,0,27,ST_GCN,type-ST_GCN_mu_sigma-False,0.023572462984403977,0.02314182664440578,1.0,,31.0
202,11,0,27,STS_GCN,type-STS_GCN_mu_sigma-False,0.027653700239350494,0.02645249203066477,1.0,,31.0
203,11,0,27,TCN,type-TCN_mu_sigma-False,0.056555194662393726,0.05601389998382664,1.0,,31.0
204,11,0,27,GRU,type-GRU_mu_sigma-True,0.02895706469368335,0.02834495340353841,1.0,,31.0
205,11,0,27,GRU,type-GRU_mu_sigma-False,0.0170792515904922,0.01681911422917925,1.0,,31.0
206,11,0,27,transformer,type-transformer_mu_sigma-False,0.019294598818687184,0.019193471589128607,1.0,,31.0
207,11,0,27,linear_interp,linear_interp,0.012083703409147804,0.010218167731377271,1.0,,31.0
208,11,1,7,transformer,type-transformer_mu_sigma-True,0.016872953392018053,0.01666077341230158,1.0,,12.0
209,11,1,7,ST_GCN,type-ST_GCN_mu_sigma-False,0.04203674699119753,0.041821820090089175,1.0,,12.0
210,11,1,7,STS_GCN,type-STS_GCN_mu_sigma-False,0.025884926015730544,0.024736051199611295,1.0,,12.0
211,11,1,7,TCN,type-TCN_mu_sigma-False,0.038645399092893926,0.03837803450892225,1.0,,12.0
212,11,1,7,GRU,type-GRU_mu_sigma-True,0.021293037127902044,0.0203111253687725,1.0,,12.0
213,11,1,7,GRU,type-GRU_mu_sigma-False,0.016069964417989732,0.01580305891483617,1.0,,12.0
214,11,1,7,transformer,type-transformer_mu_sigma-False,0.017026493556309256,0.01664349750059328,1.0,,12.0
215,11,1,7,linear_interp,linear_interp,0.006803664372858401,0.00549783302223305,1.0,,12.0
216,11,-1,all,linear_interp,linear_interp,0.010871309282598031,0.008900865021848652,1.0,,43.0
217,11,-1,all,transformer,type-transformer_mu_sigma-True,0.02235747615953802,0.021982102042919924,1.0,0.0369503996986524,43.0
218,11,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.029895379014819454,0.028354848071108125,1.0,,43.0
219,11,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.027171673854698083,0.02597348528711496,1.0,,43.0
220,11,-1,all,TCN,type-TCN_mu_sigma-False,0.052179206808247315,0.05109226310710915,1.0,,43.0
221,11,-1,all,GRU,type-GRU_mu_sigma-True,0.027037691446907545,0.026102954882208387,1.0,0.06452842060790408,43.0
222,11,-1,all,GRU,type-GRU_mu_sigma-False,0.01680368935014578,0.01653556390889746,1.0,,43.0
223,11,-1,all,transformer,type-transformer_mu_sigma-False,0.018689348816329707,0.018481850913258283,1.0,,43.0
224,12,0,14,transformer,type-transformer_mu_sigma-True,0.10513967713271326,0.10503396203618554,1.0,,24.0
225,12,0,14,ST_GCN,type-ST_GCN_mu_sigma-False,0.09888876492108281,0.09713467918306891,1.0,,24.0
226,12,0,14,STS_GCN,type-STS_GCN_mu_sigma-False,0.02788299661500717,0.026398569561065607,1.0,,24.0
227,12,0,14,TCN,type-TCN_mu_sigma-False,0.06366923640486649,0.06308815763522507,1.0,,24.0
228,12,0,14,GRU,type-GRU_mu_sigma-True,0.07225783985032744,0.07182218421574439,1.0,,24.0
229,12,0,14,GRU,type-GRU_mu_sigma-False,0.057997441802510416,0.057777666348784534,1.0,,24.0
230,12,0,14,transformer,type-transformer_mu_sigma-False,0.06647941991673563,0.0661974840320234,1.0,,24.0
231,12,0,14,linear_interp,linear_interp,0.004506273636755933,0.0009198392542839922,1.0,,24.0
232,12,-1,all,linear_interp,linear_interp,0.004506273636755933,0.0009198392542839922,1.0,,24.0
233,12,-1,all,transformer,type-transformer_mu_sigma-True,0.10513967713271326,0.10503396203618554,1.0,0.04065712276842226,24.0
234,12,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.09888876492108281,0.09713467918306891,1.0,,24.0
235,12,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.02788299661500717,0.026398569561065604,1.0,,24.0
236,12,-1,all,TCN,type-TCN_mu_sigma-False,0.06366923640486649,0.06308815763522507,1.0,,24.0
237,12,-1,all,GRU,type-GRU_mu_sigma-True,0.07225783985032744,0.07182218421574439,1.0,0.10376628258255736,24.0
238,12,-1,all,GRU,type-GRU_mu_sigma-False,0.057997441802510416,0.05777766634878454,1.0,,24.0
239,12,-1,all,transformer,type-transformer_mu_sigma-False,0.06647941991673563,0.0661974840320234,1.0,,24.0
240,13,0,13,transformer,type-transformer_mu_sigma-True,0.02074852204967374,0.020636472926569876,1.0,,19.0
