index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
15574,177,0,left_knee,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,12.0
15575,177,0,left_knee,linear_interp,linear_interp,0.019247041139061987,RMSE,12.0
15576,177,0,left_knee,linear_interp,linear_interp,0.016472035801059774,MPJPE,12.0
15577,177,0,left_knee,linear_interp,linear_interp,1.0,PCK@0.01,12.0
15578,177,1,right_hip,STS_GCN,type-STS_GCN_mu_sigma-False,0.03427553744393071,RMSE,4.0
15579,177,1,right_hip,STS_GCN,type-STS_GCN_mu_sigma-False,0.03317511281842405,MPJPE,4.0
15580,177,1,right_hip,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,4.0
15581,177,1,right_hip,TCN,type-TCN_mu_sigma-False,0.044152674357464367,RMSE,4.0
15582,177,1,right_hip,TCN,type-TCN_mu_sigma-False,0.03988962188992964,MPJPE,4.0
15583,177,1,right_hip,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,4.0
15584,177,1,right_hip,GRU,type-GRU_mu_sigma-False,0.014636806284228686,RMSE,4.0
15585,177,1,right_hip,GRU,type-GRU_mu_sigma-False,0.014162089553032574,MPJPE,4.0
15586,177,1,right_hip,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,4.0
15587,177,1,right_hip,GRU,type-GRU_mu_sigma-True,0.0442046053271676,RMSE,4.0
15588,177,1,right_hip,GRU,type-GRU_mu_sigma-True,0.042161193148386525,MPJPE,4.0
15589,177,1,right_hip,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,4.0
15590,177,1,right_hip,GRU,type-GRU_mu_sigma-True,0.060944080390808966,mean_uncertainty,4.0
15591,177,1,right_hip,GRU,type-GRU_mu_sigma-True,0.06773376479456435,max_uncertainty,4.0
15592,177,1,right_hip,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,4.0
15593,177,1,right_hip,GRU,type-GRU_mu_sigma-True,0.8958333333333334,coverage_2sigma,4.0
15594,177,1,right_hip,transformer,type-transformer_mu_sigma-False,0.015253628634098612,RMSE,4.0
15595,177,1,right_hip,transformer,type-transformer_mu_sigma-False,0.012693644420464301,MPJPE,4.0
15596,177,1,right_hip,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,4.0
15597,177,1,right_hip,transformer,type-transformer_mu_sigma-True,0.01003312749002814,RMSE,4.0
15598,177,1,right_hip,transformer,type-transformer_mu_sigma-True,0.009914024982694848,MPJPE,4.0
15599,177,1,right_hip,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,4.0
15600,177,1,right_hip,transformer,type-transformer_mu_sigma-True,0.03362369514899671,mean_uncertainty,4.0
15601,177,1,right_hip,transformer,type-transformer_mu_sigma-True,0.047092437281753066,max_uncertainty,4.0
15602,177,1,right_hip,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,4.0
15603,177,1,right_hip,transformer,type-transformer_mu_sigma-True,0.9583333333333334,coverage_2sigma,4.0
15604,177,1,right_hip,ST_GCN,type-ST_GCN_mu_sigma-False,0.050069959486382196,RMSE,4.0
15605,177,1,right_hip,ST_GCN,type-ST_GCN_mu_sigma-False,0.046918845670211894,MPJPE,4.0
15606,177,1,right_hip,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,4.0
15607,177,1,right_hip,linear_interp,linear_interp,0.027901885260517217,RMSE,4.0
15608,177,1,right_hip,linear_interp,linear_interp,0.02154382717893044,MPJPE,4.0
15609,177,1,right_hip,linear_interp,linear_interp,1.0,PCK@0.01,4.0
15610,177,-1,all,linear_interp,linear_interp,1.0,PCK@0.01,16.0
15611,177,-1,all,linear_interp,linear_interp,0.017739983645527438,MPJPE,16.0
15612,177,-1,all,linear_interp,linear_interp,0.02173626565740595,RMSE,16.0
15613,177,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,16.0
15614,177,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.04038395296389426,MPJPE,16.0
15615,177,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.04195288953602641,RMSE,16.0
15616,177,-1,all,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,16.0
15617,177,-1,all,TCN,type-TCN_mu_sigma-False,0.08259473966763436,MPJPE,16.0
15618,177,-1,all,TCN,type-TCN_mu_sigma-False,0.08861637623169251,RMSE,16.0
15619,177,-1,all,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,16.0
15620,177,-1,all,GRU,type-GRU_mu_sigma-False,0.023021834227844568,MPJPE,16.0
15621,177,-1,all,GRU,type-GRU_mu_sigma-False,0.02676305124295787,RMSE,16.0
15622,177,-1,all,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,16.0
15623,177,-1,all,GRU,type-GRU_mu_sigma-True,0.03361673295486098,MPJPE,16.0
15624,177,-1,all,GRU,type-GRU_mu_sigma-True,0.03527989070704644,RMSE,16.0
15625,177,-1,all,GRU,type-GRU_mu_sigma-True,0.048340558951154675,mean_uncertainty,4.0
15626,177,-1,all,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,16.0
15627,177,-1,all,transformer,type-transformer_mu_sigma-False,0.01801044202058074,MPJPE,16.0
15628,177,-1,all,transformer,type-transformer_mu_sigma-False,0.019827841095096638,RMSE,16.0
15629,177,-1,all,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,16.0
15630,177,-1,all,transformer,type-transformer_mu_sigma-True,0.015279600769830308,MPJPE,16.0
15631,177,-1,all,transformer,type-transformer_mu_sigma-True,0.018020785464527834,RMSE,16.0
15632,177,-1,all,transformer,type-transformer_mu_sigma-True,0.029340267125261874,mean_uncertainty,4.0
15633,177,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,16.0
15634,177,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.04757903712809384,MPJPE,16.0
15635,177,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.04891496787387814,RMSE,16.0
15636,178,0,left_back,STS_GCN,type-STS_GCN_mu_sigma-False,0.03515317299760972,RMSE,6.0
15637,178,0,left_back,STS_GCN,type-STS_GCN_mu_sigma-False,0.03486976379325824,MPJPE,6.0
15638,178,0,left_back,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,6.0
15639,178,0,left_back,TCN,type-TCN_mu_sigma-False,0.03605376573911406,RMSE,6.0
15640,178,0,left_back,TCN,type-TCN_mu_sigma-False,0.035608905640204934,MPJPE,6.0
15641,178,0,left_back,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,6.0
